policy,episode,slot,task_id,assigned_uav,sensing_decision,service_level,bandwidth_share,power_w,cpu_share,expected_accuracy,delay,energy,quality_ok,deadline_ok,resource_ok,airspace_conflict,success,reward,semantic_utility,min_quality_level,min_delay_level,feasible_service_levels,feasibility_class,question_type,question,risk_level,priority,tau_k,epsilon_k,gpu_share,channel_gain_db,snr_db,rate_mbps,travel_delay,sensing_delay,upload_delay,queue_delay,model_load_delay,inference_delay,travel_energy,tx_energy,sensing_energy,compute_energy,battery_cost,effective_channel_bin,channel_prior_bin,channel_impairment_db,task_completed,attempt_index,distance_3d_m,elevation_deg,los_probability,path_loss_db,interference_dbm,sinr_db,fading_db,cache_hit_probability,semantic_cache_hit,accuracy_gain,payload_mb,payload_bytes,lut_missing,semantic_efficiency,utility_per_latency,gpu_memory_required_mb,gpu_memory_ok,edge_batch_size,battery_ok,battery_remaining,uav_utilization,conflict_resolution
deadline_aware_greedy,1,4,ep1_attribute_damage_6,1,observe,2,0.188991,1.2,0.188991,0.703379,5.256411,2.473276,True,False,True,False,False,-3.265094,0.844055,2,0,2;3,feasible,attribute,What is the visible condition of the car objects in this area?,normal,1.2,4.0,0.62,0.188991,-102.538505,31.697088,8.889787,0.600934,0.9,1.439855,0.568311,0.4,1.347312,0.03245,1.727825,0.55,0.163,0.079466,medium,medium,0.0,False,5,230.654222,20.294128,0.365089,102.538505,-83.291487,11.503063,0.160846,0.96,False,0.152958,1.6,1600000.0,False,0.095599,0.160576,4096.0,True,2,True,99.19608,0.4,none
deadline_aware_greedy,1,4,ep1_relation_person_vehicle_7,0,observe,3,0.194495,1.2,0.194495,0.499066,3.484225,1.034297,False,True,True,False,False,-3.053701,0.0,-1,0,,quality_limited,relation,Are people close to vehicles in this area?,normal,1.3,4.2,0.6,0.194495,-100.157674,33.953232,10.940372,0.521863,0.65,0.40218,0.568311,0.4,0.941871,0.028181,0.482616,0.4,0.1235,0.050686,medium,medium,0.0,False,5,204.19434,23.065528,0.472548,100.157674,-83.348254,13.938889,0.410358,0.96,False,0.0,0.55,550000.0,False,0.0,0.0,3072.0,True,3,True,99.087463,0.6,none
deadline_aware_greedy,1,5,ep1_image_required_2,0,observe,2,0.2,2.0,0.2,0.775352,4.689029,2.772914,True,False,True,False,False,-3.168194,1.550704,2,0,2,feasible,risk,Is this area crowded or blocked?,critical,2.0,3.2,0.74,0.2,-99.528644,36.679544,12.59856,0.517321,0.9,1.015989,0.582571,0.4,1.273148,0.027935,2.031978,0.55,0.163,0.085458,good,good,0.0,False,6,202.691048,23.246602,0.479774,99.528644,-82.239605,15.68657,0.90375,0.96,False,0.244401,1.6,1600000.0,False,0.152751,0.330709,4096.0,True,2,True,98.867825,0.6,none
deadline_aware_greedy,1,5,ep1_infeasible_bad_channel_3,0,observe,3,0.205505,2.0,0.205505,0.288786,2.976969,0.92364,False,False,True,False,False,-4.410288,0.0,-1,-1,,quality_limited,risk,Is this area crowded or blocked?,critical,2.0,0.8,0.9,0.205505,-92.132288,43.957985,22.791788,0.259932,0.65,0.193052,0.582571,0.4,0.891414,0.014036,0.386104,0.4,0.1235,0.048473,bad,bad,0.0,False,6,123.111301,40.527918,0.93608,92.132288,-87.043473,27.814634,-0.57045,0.96,False,0.0,0.55,550000.0,False,0.0,0.0,3072.0,True,3,True,98.90481,0.6,none
deadline_aware_greedy,1,5,ep1_critical_preempt_4,1,observe,3,0.211009,2.0,0.211009,0.645658,3.664072,1.495616,False,False,True,False,False,-4.66786,0.0,-1,0,,quality_limited,risk,Is this area crowded or blocked?,critical,3.0,2.8,0.72,0.211009,-103.884295,32.091179,9.416516,0.696077,0.65,0.467264,0.582571,0.4,0.86816,0.037588,0.934528,0.4,0.1235,0.059912,medium,good,0.0,False,6,263.047922,17.705656,0.275379,103.884295,-81.758557,10.851791,0.87806,0.96,False,0.111962,0.55,550000.0,False,0.203566,0.0,3072.0,True,3,True,99.077692,0.4,none
deadline_aware_greedy,1,5,ep1_attribute_damage_6,1,observe,2,0.188991,1.2,0.188991,0.703379,5.292342,2.526907,True,False,True,False,False,-3.282122,0.844055,2,0,2;3,feasible,attribute,What is the visible condition of the car objects in this area?,normal,1.2,4.0,0.62,0.188991,-101.718108,32.517484,8.61586,0.576827,0.9,1.485632,0.582571,0.4,1.347312,0.031149,1.782759,0.55,0.163,0.080538,medium,medium,0.0,False,6,222.534744,21.06915,0.394284,101.718108,-82.070388,11.112551,0.376089,0.96,False,0.152958,1.6,1600000.0,False,0.095599,0.159486,4096.0,True,2,True,99.057066,0.4,none
deadline_aware_greedy,1,5,ep1_relation_person_vehicle_7,0,observe,3,0.194495,1.2,0.194495,0.499066,3.499441,1.081999,False,True,True,False,False,-3.06466,0.0,-1,0,,quality_limited,relation,Are people close to vehicles in this area?,normal,1.3,4.2,0.6,0.194495,-100.244776,33.86613,9.915262,0.481239,0.65,0.44376,0.582571,0.4,0.941871,0.025987,0.532512,0.4,0.1235,0.05164,medium,medium,0.0,False,6,190.824947,24.786135,0.54125,100.244776,-82.039047,12.55386,-0.942056,0.96,False,0.0,0.55,550000.0,False,0.0,0.0,3072.0,True,3,True,98.901643,0.6,none
goal_oriented_priority,0,0,ep0_cache_feasible_0,1,reuse_cache,0,0.15,0.2,0.15,0.667256,0.805738,0.01,True,True,True,False,True,3.796566,0.667256,0,0,0;1;2;3,feasible,presence,Are there car objects in this area?,normal,1.0,3.0,0.58,0.05,-97.814468,29.643107,17.656587,0.0,0.0,0.0,0.375738,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,good,good,0.0,True,1,181.383571,26.171168,0.595556,97.814468,-120.0,29.523836,0.514682,0.96,True,0.0,0.01,10000.0,False,0.0,0.828131,256.0,True,1,True,99.9923,0.5,none
goal_oriented_priority,0,0,ep0_light_feasible_1,1,reuse_cache,0,0.0,0.2,0.0,0.433986,0.805738,0.01,False,True,True,False,False,-2.203434,0.0,1,0,1;2;3,feasible,counting,How many car objects are in this area?,normal,1.0,3.5,0.55,0.125,-104.629257,85.381043,1.3e-05,0.0,0.0,0.0,0.375738,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,good,good,0.0,False,1,299.499583,15.492499,0.210552,104.629257,-120.0,38.380956,1.956496,0.68,True,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.9923,0.5,none
goal_oriented_priority,0,0,ep0_image_required_2,0,observe,2,0.6,1.2,0.6,0.777995,3.124904,1.054663,True,True,True,False,True,6.980575,1.55599,2,0,2,feasible,risk,Is this area crowded or blocked?,critical,2.0,3.2,0.74,0.5,-106.523875,22.694613,50.424192,0.686061,0.9,0.253846,0.375738,0.4,0.509259,0.037047,0.304616,0.55,0.163,0.051093,good,good,0.0,True,1,259.6151,17.947685,0.283173,106.523875,-101.790049,21.048231,-1.957176,0.28,False,0.521045,1.6,1600000.0,False,0.325653,0.497932,4096.0,True,2,True,99.948907,0.5,none
goal_oriented_priority,0,0,ep0_infeasible_bad_channel_3,0,reuse_cache,0,0.0,0.2,0.0,0.223514,0.805738,0.01,False,False,True,False,False,-3.703434,0.0,-1,-1,,quality_limited,risk,Is this area crowded or blocked?,critical,2.0,0.8,0.9,0.0,-98.443599,91.566701,1.5e-05,0.0,0.0,0.0,0.375738,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,bad,bad,0.0,False,1,200.249844,23.546983,0.491779,98.443599,-120.0,44.566614,1.764978,0.28,False,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.9923,0.5,none
goal_oriented_priority,0,0,ep0_critical_preempt_4,1,reuse_cache,0,0.0,0.2,0.0,0.25695,0.805738,0.01,False,True,True,False,False,-2.203434,0.0,2,0,,deadline_limited,risk,Is this area crowded or blocked?,critical,3.0,2.8,0.72,0.0,-108.085039,81.925261,1.2e-05,0.0,0.0,0.0,0.375738,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,good,good,0.0,False,1,349.857114,13.218475,0.156375,108.085039,-120.0,34.925175,0.473178,0.28,False,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.9923,0.5,none
goal_oriented_priority,0,0,ep0_normal_competing_5,0,reuse_cache,0,0.0,0.2,0.0,0.434125,0.805738,0.01,False,True,True,False,False,-2.203434,0.0,2,0,2;3,feasible,counting,How many car objects are in this area?,normal,1.0,3.5,0.52,0.025,-101.650499,88.359801,1.4e-05,0.0,0.0,0.0,0.375738,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,medium,medium,0.0,False,1,257.875939,18.072893,0.287257,101.650499,-120.0,41.359715,2.815222,0.68,True,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.9923,0.5,none
goal_oriented_priority,0,0,ep0_attribute_damage_6,1,observe,2,0.25,0.6,0.25,0.697578,3.949548,1.172528,True,True,True,False,True,3.556734,0.837094,2,0,2;3,feasible,attribute,What is the visible condition of the car objects in this area?,normal,1.2,4.0,0.62,0.3,-106.627345,23.382955,18.267748,0.724356,0.9,0.700688,0.375738,0.4,0.848765,0.039115,0.420413,0.55,0.163,0.053451,medium,medium,0.0,True,1,272.763634,17.05528,0.255107,106.627345,-98.709973,18.266206,-1.336002,0.68,False,0.287331,1.6,1600000.0,False,0.179582,0.211947,4096.0,True,2,True,99.946549,0.5,none
goal_oriented_priority,0,0,ep0_relation_person_vehicle_7,0,reuse_cache,0,0.0,0.2,0.0,0.247307,0.805738,0.01,False,True,True,False,False,-2.203434,0.0,-1,0,,quality_limited,relation,Are people close to vehicles in this area?,normal,1.3,4.2,0.6,0.0,-100.911697,89.098603,1.4e-05,0.0,0.0,0.0,0.375738,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,medium,medium,0.0,False,1,263.248932,17.691689,0.274934,100.911697,-120.0,42.098516,3.861966,0.28,False,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.9923,0.5,none
goal_oriented_priority,0,1,ep0_light_feasible_1,1,observe,1,0.15,0.2,0.15,0.515592,2.481746,0.352027,False,True,True,False,False,-2.68224,0.0,1,0,1;2;3,feasible,counting,How many car objects are in this area?,normal,1.0,3.5,0.55,0.15,-103.953652,23.503923,7.847172,0.811584,0.35,0.183506,0.476656,0.06,0.6,0.043826,0.036701,0.2,0.0715,0.037041,medium,good,0.0,False,2,302.92487,15.312999,0.205817,103.953652,-94.245998,12.906636,2.78336,0.68,False,0.081467,0.18,180000.0,False,0.452593,0.0,1536.0,True,1,True,99.886408,0.4,none
goal_oriented_priority,0,1,ep0_infeasible_bad_channel_3,0,reuse_cache,0,0.2,0.2,0.2,0.223514,0.906656,0.01,False,False,True,False,False,-3.728664,0.0,-1,-1,,quality_limited,risk,Is this area crowded or blocked?,critical,2.0,0.8,0.9,0.2,-96.733718,29.474469,23.431322,0.0,0.0,0.0,0.476656,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,bad,bad,0.0,False,2,187.903787,25.198133,0.557568,96.733718,-120.0,29.38471,2.274753,0.28,False,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.918107,0.6,none
goal_oriented_priority,0,1,ep0_critical_preempt_4,1,observe,3,0.4,0.6,0.15,0.640926,4.06458,0.698498,False,False,True,False,False,-4.64842,0.0,2,0,,deadline_limited,risk,Is this area crowded or blocked?,critical,3.0,2.8,0.72,0.15,-108.125981,19.843119,20.990802,0.911642,0.65,0.209616,0.476656,0.4,1.416667,0.049229,0.125769,0.4,0.1235,0.04397,medium,good,0.0,False,2,337.800902,13.699277,0.166794,108.125981,-94.287406,12.949485,0.003409,0.28,False,0.382813,0.55,550000.0,False,0.696024,0.0,3072.0,False,1,True,99.879479,0.4,none
goal_oriented_priority,0,1,ep0_normal_competing_5,0,observe,2,0.15,2.0,0.25,0.619536,3.534756,2.124356,True,False,True,False,False,-2.782342,0.619536,2,0,2;3,feasible,counting,How many car objects are in this area?,normal,1.0,3.5,0.52,0.5,-102.372321,35.085254,18.631224,0.691082,0.9,0.687019,0.476656,0.06,0.72,0.037318,1.374037,0.55,0.163,0.072487,medium,medium,0.0,False,2,261.335366,17.825563,0.279224,102.372321,-102.769129,31.155324,2.293023,0.68,False,0.185411,1.6,1600000.0,False,0.115882,0.17527,4096.0,True,1,True,99.85332,0.6,none
goal_oriented_priority,0,1,ep0_relation_person_vehicle_7,0,reuse_cache,0,0.1,0.2,0.2,0.247307,0.906656,0.01,False,True,True,False,False,-2.228664,0.0,-1,0,,quality_limited,relation,Are people close to vehicles in this area?,normal,1.3,4.2,0.6,0.0,-100.847104,28.371384,11.241509,0.0,0.0,0.0,0.476656,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,medium,medium,0.0,False,2,256.269216,18.190157,0.291114,100.847104,-120.0,28.193683,3.52419,0.28,False,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.918107,0.6,none
goal_oriented_priority,0,2,ep0_light_feasible_1,1,reuse_cache,0,0.15,0.2,0.15,0.569817,0.954286,0.01,True,True,True,False,True,3.759429,0.569817,0,0,0;1;2;3,feasible,counting,How many car objects are in this area?,normal,1.0,3.5,0.55,0.05,-104.144492,23.313082,13.881089,0.0,0.0,0.0,0.524286,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,good,good,0.0,True,3,293.483691,15.818299,0.219347,104.144492,-120.0,23.193811,2.168233,0.96,True,0.0,0.01,10000.0,False,0.0,0.597114,256.0,True,1,True,99.834738,0.4,none
goal_oriented_priority,0,2,ep0_infeasible_bad_channel_3,0,reuse_cache,0,0.2,0.2,0.2,0.223514,0.954286,0.01,False,False,True,False,False,-3.740571,0.0,-1,-1,,quality_limited,risk,Is this area crowded or blocked?,critical,2.0,0.8,0.9,0.2,-98.248239,27.959948,22.225513,0.0,0.0,0.0,0.524286,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,bad,bad,0.0,False,3,201.87607,23.345999,0.483745,98.248239,-120.0,27.870189,2.109925,0.28,False,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.83022,0.6,none
goal_oriented_priority,0,2,ep0_critical_preempt_4,1,reuse_cache,0,0.2,0.2,0.2,0.530951,0.954286,0.01,False,True,True,False,False,-2.240571,0.0,-1,0,,quality_limited,risk,Is this area crowded or blocked?,critical,3.0,2.8,0.72,0.2,-106.830774,19.377413,15.417886,0.0,0.0,0.0,0.524286,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,good,good,0.0,False,3,320.341329,14.46175,0.184444,106.830774,-120.0,19.287654,0.632715,0.96,True,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.834738,0.4,none
goal_oriented_priority,0,2,ep0_normal_competing_5,0,reuse_cache,0,0.15,0.2,0.15,0.575649,0.954286,0.01,True,True,True,False,True,3.759429,0.575649,0,0,0;1;2;3,feasible,counting,How many car objects are in this area?,normal,1.0,3.5,0.52,0.05,-101.655502,25.802073,15.363964,0.0,0.0,0.0,0.524286,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,medium,medium,0.0,True,3,244.261652,19.118176,0.322677,101.655502,-120.0,25.682802,1.973221,0.96,True,0.0,0.01,10000.0,False,0.0,0.603225,256.0,True,1,True,99.83022,0.6,none
goal_oriented_priority,0,2,ep0_relation_person_vehicle_7,0,reuse_cache,0,0.2,0.2,0.2,0.247307,0.954286,0.01,False,True,True,False,False,-2.240571,0.0,-1,0,,quality_limited,relation,Are people close to vehicles in this area?,normal,1.3,4.2,0.6,0.2,-101.600676,24.607511,19.559304,0.0,0.0,0.0,0.524286,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,medium,medium,0.0,False,3,273.253814,17.023751,0.254149,101.600676,-120.0,24.517752,3.716438,0.28,False,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.83022,0.6,none
goal_oriented_priority,0,3,ep0_infeasible_bad_channel_3,0,reuse_cache,0,0.333333,0.2,0.333333,0.223514,0.938857,0.01,False,False,True,False,False,-3.736714,0.0,-1,-1,,quality_limited,risk,Is this area crowded or blocked?,critical,2.0,0.8,0.9,0.333333,-98.34099,25.64871,34.025303,0.0,0.0,0.0,0.508857,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,bad,bad,0.0,False,4,201.87607,23.345999,0.483745,98.34099,-120.0,25.594632,2.017175,0.28,False,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.80712,0.666667,none
goal_oriented_priority,0,3,ep0_critical_preempt_4,1,observe,3,0.6,0.6,0.4,0.720075,2.943717,0.628959,True,False,True,False,False,-2.357773,2.160225,2,0,,deadline_limited,risk,Is this area crowded or blocked?,critical,3.0,2.8,0.72,0.5,-107.506586,18.701602,44.798311,0.861642,0.65,0.098218,0.508857,0.4,0.425,0.046529,0.058931,0.4,0.1235,0.042579,good,good,0.0,False,4,320.341329,14.46175,0.184444,107.506586,-120.0,18.671475,-0.043097,0.96,False,0.189124,0.55,550000.0,False,0.343862,0.733843,3072.0,False,1,True,99.784459,0.333333,none
goal_oriented_priority,0,3,ep0_relation_person_vehicle_7,0,reuse_cache,0,0.066667,0.2,0.266667,0.247307,0.938857,0.01,False,True,True,False,False,-2.236714,0.0,-1,0,,quality_limited,relation,Are people close to vehicles in this area?,normal,1.3,4.2,0.6,0.166667,-101.902778,29.076623,7.658621,0.0,0.0,0.0,0.508857,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,medium,medium,0.0,False,4,273.253814,17.023751,0.254149,101.902778,-120.0,28.812727,3.414337,0.28,False,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.80712,0.666667,none
goal_oriented_priority,0,4,ep0_infeasible_bad_channel_3,0,reuse_cache,0,0.333333,0.2,0.333333,0.223514,0.979871,0.01,False,False,True,False,False,-3.746968,0.0,-1,-1,,quality_limited,risk,Is this area crowded or blocked?,critical,2.0,0.8,0.9,0.333333,-98.307497,25.682203,34.069686,0.0,0.0,0.0,0.549871,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,bad,bad,0.0,False,5,201.87607,23.345999,0.483745,98.307497,-120.0,25.628125,2.050668,0.28,False,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.79172,0.666667,none
goal_oriented_priority,0,4,ep0_critical_preempt_4,1,observe,3,0.6,0.6,0.4,0.720075,2.930991,0.624015,True,False,True,False,False,-2.35385,2.160225,2,0,,deadline_limited,risk,Is this area crowded or blocked?,critical,3.0,2.8,0.72,0.5,-106.755781,19.452406,46.571961,0.811642,0.65,0.094477,0.549871,0.4,0.425,0.043829,0.056686,0.4,0.1235,0.04248,good,good,0.0,False,5,302.945019,15.311956,0.20579,106.755781,-120.0,19.42228,-0.017888,0.96,False,0.189124,0.55,550000.0,False,0.343862,0.737029,3072.0,False,1,True,99.741979,0.333333,none
goal_oriented_priority,0,4,ep0_relation_person_vehicle_7,0,reuse_cache,0,0.066667,0.2,0.266667,0.247307,0.979871,0.01,False,True,True,False,False,-2.246968,0.0,-1,0,,quality_limited,relation,Are people close to vehicles in this area?,normal,1.3,4.2,0.6,0.166667,-101.836264,29.143136,7.676274,0.0,0.0,0.0,0.549871,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,medium,medium,0.0,False,5,273.253814,17.023751,0.254149,101.836264,-120.0,28.879241,3.480851,0.28,False,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.79172,0.666667,none
goal_oriented_priority,0,5,ep0_infeasible_bad_channel_3,0,reuse_cache,0,0.333333,0.2,0.333333,0.223514,1.002429,0.01,False,False,True,False,False,-3.752607,0.0,-1,-1,,quality_limited,risk,Is this area crowded or blocked?,critical,2.0,0.8,0.9,0.333333,-98.119391,25.870309,34.318968,0.0,0.0,0.0,0.572429,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,bad,bad,0.0,False,6,201.87607,23.345999,0.483745,98.119391,-120.0,25.816231,2.238774,0.28,False,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.77632,0.666667,none
goal_oriented_priority,0,5,ep0_critical_preempt_4,1,observe,3,0.6,0.6,0.4,0.720075,2.897134,0.617466,True,False,True,False,False,-2.344403,2.160225,2,0,,deadline_limited,risk,Is this area crowded or blocked?,critical,3.0,2.8,0.72,0.5,-105.32352,20.884668,49.964619,0.761642,0.65,0.088062,0.572429,0.4,0.425,0.041129,0.052837,0.4,0.1235,0.042349,good,good,0.0,False,6,285.623532,16.265515,0.231845,105.32352,-120.0,20.854541,0.617342,0.96,False,0.189124,0.55,550000.0,False,0.343862,0.745642,3072.0,False,1,True,99.69963,0.333333,none
goal_oriented_priority,0,5,ep0_relation_person_vehicle_7,0,reuse_cache,0,0.066667,0.2,0.266667,0.247307,1.002429,0.01,False,True,True,False,False,-2.252607,0.0,-1,0,,quality_limited,relation,Are people close to vehicles in this area?,normal,1.3,4.2,0.6,0.166667,-102.06131,28.91809,7.616546,0.0,0.0,0.0,0.572429,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,medium,medium,0.0,False,6,273.253814,17.023751,0.254149,102.06131,-120.0,28.654194,3.255804,0.28,False,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.77632,0.666667,none
goal_oriented_priority,1,0,ep1_cache_feasible_0,1,reuse_cache,0,0.0,0.2,0.0,0.667256,0.683693,0.01,True,True,True,False,True,3.827077,0.667256,0,0,0;1;2;3,feasible,presence,Are there car objects in this area?,normal,1.0,3.0,0.58,0.0,-101.172061,88.838239,1.4e-05,0.0,0.0,0.0,0.253693,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,good,good,0.0,True,1,181.383571,26.171168,0.595556,101.172061,-120.0,41.838152,-2.842911,0.96,True,0.0,0.01,10000.0,False,0.0,0.975959,256.0,True,1,True,99.9923,0.5,none
goal_oriented_priority,1,0,ep1_light_feasible_1,1,reuse_cache,0,0.0,0.2,0.0,0.433986,0.683693,0.01,False,True,True,False,False,-2.172923,0.0,1,0,1;2;3,feasible,counting,How many car objects are in this area?,normal,1.0,3.5,0.55,0.0,-108.073412,81.936888,1.2e-05,0.0,0.0,0.0,0.253693,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,good,good,0.0,False,1,299.499583,15.492499,0.210552,108.073412,-120.0,34.936801,-1.487659,0.68,True,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.9923,0.5,none
goal_oriented_priority,1,0,ep1_image_required_2,0,observe,2,0.4,1.2,0.4,0.777995,3.153883,1.187002,True,True,True,False,True,6.953479,1.55599,2,0,2,feasible,risk,Is this area crowded or blocked?,critical,2.0,3.2,0.74,0.5,-104.557591,26.42181,35.152358,0.686061,0.9,0.364129,0.253693,0.4,0.55,0.037047,0.436955,0.55,0.163,0.05374,good,good,0.0,True,1,259.6151,17.947685,0.283173,104.557591,-97.741458,22.018454,0.009108,0.28,False,0.521045,1.6,1600000.0,False,0.325653,0.493357,4096.0,True,1,True,99.94626,0.5,none
goal_oriented_priority,1,0,ep1_infeasible_bad_channel_3,0,reuse_cache,0,0.0,0.2,0.0,0.223514,0.683693,0.01,False,True,True,False,False,-2.172923,0.0,-1,0,,quality_limited,risk,Is this area crowded or blocked?,critical,2.0,0.8,0.9,0.0,-100.887796,89.122504,1.4e-05,0.0,0.0,0.0,0.253693,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,bad,bad,0.0,False,1,200.249844,23.546983,0.491779,100.887796,-120.0,42.122417,-0.679219,0.28,False,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.9923,0.5,none
goal_oriented_priority,1,0,ep1_critical_preempt_4,1,observe,3,0.6,1.2,0.6,0.726848,2.786392,0.708534,True,True,True,False,True,11.169622,2.180544,2,0,3,feasible,risk,Is this area crowded or blocked?,critical,3.0,2.8,0.72,0.5,-107.590066,21.628421,39.41891,0.946077,0.65,0.111622,0.253693,0.4,0.425,0.051088,0.133946,0.4,0.1235,0.044171,good,good,0.0,True,1,349.857114,13.218475,0.156375,107.590066,-94.721977,16.382168,0.968151,0.28,False,0.469898,0.55,550000.0,False,0.854361,0.782569,3072.0,True,1,True,99.955829,0.5,none
goal_oriented_priority,1,0,ep1_normal_competing_5,0,reuse_cache,0,0.0,0.2,0.0,0.434125,0.683693,0.01,False,True,True,False,False,-2.172923,0.0,2,0,2;3,feasible,counting,How many car objects are in this area?,normal,1.0,3.5,0.52,0.0,-106.207256,83.803044,1.2e-05,0.0,0.0,0.0,0.253693,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,medium,medium,0.0,False,1,257.875939,18.072893,0.287257,106.207256,-120.0,36.802957,-1.741535,0.68,True,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.9923,0.5,none
goal_oriented_priority,1,0,ep1_attribute_damage_6,1,reuse_cache,0,0.0,0.2,0.0,0.410247,0.683693,0.01,False,True,True,False,False,-2.172923,0.0,2,0,2;3,feasible,attribute,What is the visible condition of the car objects in this area?,normal,1.2,4.0,0.62,0.0,-104.595092,85.415208,1.3e-05,0.0,0.0,0.0,0.253693,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,medium,medium,0.0,False,1,272.763634,17.05528,0.255107,104.595092,-120.0,38.415121,0.69625,0.68,True,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.9923,0.5,none
goal_oriented_priority,1,0,ep1_relation_person_vehicle_7,0,reuse_cache,0,0.0,0.2,0.0,0.247307,0.683693,0.01,False,True,True,False,False,-2.172923,0.0,-1,0,,quality_limited,relation,Are people close to vehicles in this area?,normal,1.3,4.2,0.6,0.0,-105.019774,84.990526,1.3e-05,0.0,0.0,0.0,0.253693,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,medium,medium,0.0,False,1,263.248932,17.691689,0.274934,105.019774,-120.0,37.990439,-0.24611,0.28,False,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.9923,0.5,none
goal_oriented_priority,1,1,ep1_light_feasible_1,1,observe,1,0.15,0.2,0.15,0.515592,3.565376,0.357726,False,False,True,False,False,-4.454003,0.0,1,0,1;2;3,feasible,counting,How many car objects are in this area?,normal,1.0,3.5,0.55,0.05,-107.152306,20.305269,6.47888,0.773584,0.35,0.222261,0.409531,0.06,1.75,0.041774,0.044452,0.2,0.0715,0.037155,medium,good,0.0,False,2,289.753068,16.027409,0.22513,107.152306,-95.078508,10.461245,-1.013857,0.68,False,0.081467,0.18,180000.0,False,0.452593,0.0,1536.0,True,1,True,99.895574,0.4,none
goal_oriented_priority,1,1,ep1_infeasible_bad_channel_3,0,reuse_cache,0,0.2,0.2,0.2,0.223514,0.839531,0.01,False,False,True,False,False,-3.711883,0.0,-1,-1,,quality_limited,risk,Is this area crowded or blocked?,critical,2.0,0.8,0.9,0.15,-100.198564,26.009623,20.67379,0.0,0.0,0.0,0.409531,0.4,0.03,0.0,0.0,0.0,0.01,0.0077,bad,bad,0.0,False,2,187.903787,25.198133,0.557568,100.198564,-120.0,25.919864,-1.190093,0.28,False,0.0,0.01,10000.0,False,0.0,0.0,256.0,True,1,True,99.91546,0.6,none
goal_oriented_priority,1,1,ep1_normal_competing_5,0,observe,2,0.25,1.2,0.4,0.619536,3.590869,1.567515,True,False,True,False,False,-2.712845,0.619536,2,0,2;3,feasible,counting,How many car objects are in this area?,normal,1.0,3.5,0.52,0.5,-107.058892,25.961708,18.795973,0.691082,0.9,0.680997,0.409531,0.4,0.509259,0.037318,0.817196,0.55,0.163,0.06135,medium,medium,0.0,False,2,261.335366,17.825563,0.279224,107.058892,-95.998772,18.803676,-2.393547,0.68,False,0.185411,1.6,1600000.0,False,0.115882,0.172531,4096.0,False,2,True,99.86181,0.6,none
